car_model,km,car_type,out_color,in_color,seat_num,door_num,price,new_old,car_year,price.1,area
bmw-3_series,105000,Sedan,Đỏ,Kem,5,4,486,Xe cũ,2011,486,Hà Nội
bmw-3_series,30000,Sedan,Xanh,Kem,5,4,1330,Xe cũ,2016,1330,Hà Nội
bmw-3_series,0,Sedan,Xanh,Kem,5,4,2109,Xe mới,2019,2109,Hà Nội
bmw-3_series,0,Sedan,Trắng,Đen,5,4,1899,Xe mới,2020,1899,Hà Nội
bmw-3_series,34567,Sedan,Đen,Đen,5,4,925,Xe cũ,2015,925,Hà Nội
bmw-3_series,0,Convertible/Cabriolet,Trắng,Vàng,4,2,820,Xe cũ,2007,820,TP HCM
bmw-3_series,12000,Sedan,Trắng,Kem,5,4,1279,Xe cũ,2018,1279,TP HCM
bmw-3_series,33000,Sedan,Đỏ,Kem,5,5,392,Xe cũ,2011,392,TP HCM
bmw-3_series,42000,Sedan,Trắng,Kem,5,4,979,Xe cũ,2015,979,TP HCM
bmw-3_series,40000,Crossover,Màu khác,Xanh,5,5,1296,Xe cũ,2016,1296,Hà Nội
bmw-3_series,0,Sedan,Xanh,Đen,5,4,2129,Xe mới,2020,2129,TP HCM
bmw-3_series,90000,Sedan,Đen,Xám,5,4,315,Xe cũ,2007,315,Hà Nội
bmw-3_series,0,Sedan,Đen,Nâu,5,4,2459,Xe mới,2020,2459,Hà Nội
bmw-3_series,0,Sedan,Trắng,Vàng,5,4,880,Xe cũ,2013,880,TP HCM
bmw-3_series,0,Sedan,Trắng,Kem,5,4,2189,Xe mới,2020,2189,Nghệ An
bmw-3_series,50000,Sedan,Xanh,Kem,5,4,159,Xe cũ,2016,159,Hà Nội
bmw-3_series,50000,Sedan,Xám,Vàng,5,4,750,Xe cũ,2014,750,Hà Nội
bmw-3_series,0,Sedan,Đen,Đen,5,4,875,Xe cũ,2015,875,Hà Nội
bmw-3_series,0,Sedan,Xanh,Kem,5,4,2179,Xe mới,2020,2179,Nghệ An
bmw-3_series,28000,Sedan,Trắng,Kem,5,4,1119,Xe cũ,2016,1119,Hà Nội
bmw-3_series,0,Sedan,Đen,Màu khác,5,4,2159,Xe mới,2020,2159,TP HCM
bmw-3_series,18000,Sedan,Đen,Kem,5,4,1345,Xe cũ,2018,1345,Hà Nội
bmw-3_series,56268,Sedan,Trắng,Kem,5,4,868,Xe cũ,2015,868,Hà Nội
bmw-3_series,13000,Sedan,Trắng,Kem,5,4,1279,Xe cũ,2018,1279,TP HCM
bmw-3_series,0,Sedan,Trắng,Kem,5,4,995,Xe cũ,2013,995,TP HCM
bmw-3_series,0,Sedan,Đỏ,Đen,5,4,2159,Xe mới,2020,2159,TP HCM
bmw-3_series,0,Sedan,Đen,Kem,5,4,880,Xe cũ,2014,880,TP HCM
bmw-3_series,12000,Sedan,Trắng,Kem,5,4,1285,Xe cũ,2018,1285,TP HCM
bmw-3_series,0,Sedan,Xám,Đen,5,4,2179,Xe mới,2019,2179,Bình Dương
bmw-3_series,0,Sedan,Đỏ,Đen,5,4,1899,Xe mới,2019,1899,Hà Nội
bmw-3_series,0,Sedan,Xanh,Kem,5,4,2159,Xe mới,2020,2159,Hà Nội
bmw-3_series,0,Sedan,Trắng,Kem,5,4,799,Xe cũ,2014,799,Hà Nội
bmw-3_series,0,Sedan,Đỏ,Đen,5,4,2129,Xe mới,2020,2129,TP HCM
bmw-3_series,49000,Sedan,Trắng,Kem,5,4,535,Xe cũ,2011,535,Hà Nội
bmw-3_series,49000,Sedan,Trắng,Kem,5,4,538,Xe cũ,2011,538,Hà Nội
bmw-3_series,0,Sedan,Xanh,Kem,5,4,150,Xe cũ,2016,150,Hà Nội
bmw-3_series,0,Sedan,Xanh,-,5,4,1899,Xe mới,2020,1899,Đà Nẵng
bmw-3_series,40000,Sedan,Trắng,Kem,5,4,1299,Xe cũ,2016,1299,Hà Nội
bmw-3_series,86554,Sedan,Đen,Kem,5,4,439,Xe cũ,2010,439,TP HCM
bmw-3_series,0,Sedan,Đỏ,Kem,5,4,1799,Xe mới,2019,1799,Hà Nội
bmw-3_series,75000,Sedan,Xanh,Kem,5,4,750,Xe cũ,2013,750,Hà Nội
bmw-3_series,12000,Sedan,Trắng,Kem,5,4,1279,Xe cũ,2018,1279,TP HCM
bmw-3_series,79000,Sedan,Đen,Kem,5,4,445,Xe cũ,2009,445,TP HCM
bmw-3_series,66000,Sedan,Đen,Nâu,5,4,460,Xe cũ,2009,460,Đăk Lăk
bmw-3_series,86000,Convertible/Cabriolet,Trắng,Kem,5,2,770,Xe cũ,2009,770,TP HCM
bmw-3_series,0,Sedan,Đỏ,Đen,5,4,1879,Xe mới,2020,1879,Hà Nội
bmw-3_series,110000,Sedan,Bạc,Đen,5,4,380,Xe cũ,2007,380,Hà Nội
bmw-3_series,0,Sedan,Đen,Kem,5,4,920,Xe cũ,2015,920,Hà Nội
bmw-3_series,72000,Sedan,Nâu,Đen,5,4,915,Xe cũ,2014,915,TP HCM
bmw-3_series,0,Sedan,Xanh,Màu khác,5,4,2499,Xe mới,2019,2499,Bình Dương
bmw-3_series,0,Sedan,Cam,-,5,4,2179,Xe mới,2020,2179,Đà Nẵng
bmw-3_series,0,Sedan,Đỏ,Kem,5,4,1769,Xe mới,2019,1769,Hà Nội
bmw-3_series,80000,Sedan,Trắng,Kem,5,4,530,Xe cũ,2010,530,TP HCM
bmw-3_series,0,Sedan,Xanh,Kem,5,4,2179,Xe mới,2020,2179,Đà Nẵng
bmw-3_series,18000,Sedan,Đen,Kem,5,4,1345,Xe cũ,2018,1345,Hà Nội
bmw-3_series,12000,Sedan,Trắng,Kem,5,4,1279,Xe cũ,2018,1279,TP HCM
bmw-3_series,63000,Sedan,Trắng,Vàng,5,4,770,Xe cũ,2015,770,TP HCM
bmw-3_series,32000,Sedan,Trắng,Vàng,5,4,1295,Xe cũ,2016,1295,Hà Nội
bmw-3_series,27000,Sedan,Trắng,Kem,5,5,1119,Xe cũ,2016,1119,Hà Nội
bmw-3_series,0,Sedan,Trắng,Đen,5,4,2499,Xe mới,2020,2499,Đà Nẵng
bmw-3_series,0,Sedan,Trắng,Đen,5,4,1899,Xe mới,2020,1899,TP HCM
bmw-3_series,0,Sedan,Đen,Kem,5,4,2439,Xe mới,2019,2439,Hà Nội
bmw-3_series,87000,Sedan,Đỏ,Kem,5,4,390,Xe cũ,2010,390,TP HCM
bmw-3_series,0,Sedan,Trắng,Đen,5,4,2159,Xe mới,2020,2159,TP HCM
bmw-3_series,0,Sedan,Xanh,Màu khác,5,4,1899,Xe mới,2020,1899,TP HCM
bmw-3_series,0,Sedan,Trắng,Màu khác,5,4,850,Xe cũ,2012,850,TP HCM
bmw-3_series,30000,Sedan,Trắng,Kem,5,4,545,Xe cũ,2011,545,Hà Nội
bmw-3_series,8000,Sedan,Xanh,Nâu,5,4,2299,Xe cũ,2020,2299,TP HCM
bmw-3_series,86000,Sedan,Xám,Kem,5,4,725,Xe cũ,2013,725,Hà Nội
bmw-3_series,0,Sedan,Đỏ,Nâu,5,4,490,Xe cũ,2010,490,Hà Nội
bmw-3_series,132000,Sedan,Xanh,Kem,5,4,408,Xe cũ,2009,408,Hà Nội
bmw-3_series,0,Sedan,Đen,Nâu,5,4,2189,Xe mới,2020,2189,TP HCM
bmw-3_series,250000,Sedan,Đỏ,Kem,5,4,199,Xe cũ,2015,199,Hà Nội
bmw-3_series,123000,Sedan,Trắng,Đen,5,4,305,Xe cũ,2006,305,Hà Nội
bmw-3_series,0,Sedan,Nâu,Kem,5,4,689,Xe cũ,2012,689,Hà Nội
bmw-3_series,8000,Sedan,Trắng,Kem,5,4,1279,Xe cũ,2018,1279,TP HCM
bmw-3_series,160000,Sedan,Trắng,Kem,5,4,399,Xe cũ,2009,399,Hà Nội
bmw-3_series,0,Sedan,Bạc,Màu khác,5,4,235,Xe cũ,2005,235,TP HCM
bmw-3_series,0,Sedan,Đen,Đen,5,4,144,Xe cũ,2002,144,TP HCM
bmw-3_series,96000,Sedan,Đen,Kem,5,4,399,Xe cũ,2009,399,TP HCM
bmw-3_series,1,Sedan,Đen,Kem,5,4,960,Xe cũ,2016,960,Hà Nội
bmw-3_series,75000,Sedan,Trắng,Kem,5,4,855,Xe cũ,2014,855,Hà Nội
bmw-3_series,0,Sedan,Bạc,Đen,5,4,190,Xe cũ,2003,190,Bình Dương
bmw-3_series,200000,Sedan,Trắng,Trắng,5,4,370,Xe cũ,2008,370,TP HCM
bmw-3_series,0,Sedan,Trắng,Vàng,5,4,413,Xe cũ,2009,413,TP HCM
bmw-3_series,0,Sedan,Đen,-,5,4,468,Xe cũ,2010,468,TP HCM
bmw-3_series,10000,Sedan,Đen,Đen,5,4,115,Xe cũ,2001,115,Bắc Giang
bmw-3_series,0,Sedan,Xanh,Đen,5,4,362,Xe cũ,2009,362,TP HCM
bmw-3_series,80000,Sedan,Xám,Kem,5,4,770,Xe cũ,2013,770,TP HCM
bmw-3_series,27000,Sedan,Trắng,Trắng,5,4,180,Xe cũ,2016,180,TP HCM
bmw-3_series,0,Sedan,Trắng,Kem,5,4,1230,Xe cũ,2016,1230,Đà Nẵng
bmw-3_series,8000,Sedan,Đen,Ghi,5,4,410,Xe cũ,2010,410,Hà Nội
bmw-3_series,0,Sedan,Xanh,Kem,5,4,2189,Xe mới,2019,2189,TP HCM
bmw-3_series,121000,Sedan,Xám,Kem,5,4,535,Xe cũ,2011,535,Hà Nội
bmw-3_series,58000,Sedan,Xanh,Kem,5,4,150,Xe cũ,2016,150,TP HCM
bmw-3_series,0,Sedan,Đen,Đen,5,4,348,Xe cũ,2007,348,Hà Nội
bmw-3_series,50000,Sedan,Vàng,Kem,5,4,365,Xe cũ,2004,365,TP HCM
bmw-3_series,0,Sedan,Đen,Kem,5,4,750,Xe cũ,2014,750,Hà Giang
bmw-3_series,15000,Sedan,Đỏ,Kem,5,4,1300,Xe cũ,2018,1300,Hà Nội
bmw-3_series,75000,Sedan,Bạc,Kem,5,4,639,Xe cũ,2012,639,TP HCM
bmw-3_series,72000,Sedan,Vàng,Đen,5,4,450,Xe cũ,2011,450,Hải Phòng
bmw-3_series,60000,Sedan,Cát,Cát,5,4,490,Xe cũ,2010,490,TP HCM
bmw-3_series,150,Sedan,Xanh,-,5,4,350,Xe cũ,2009,350,TP HCM
bmw-3_series,0,Sedan,Vàng,Đen,5,4,248,Xe cũ,2003,248,Đồng Nai
bmw-3_series,10000,Sedan,Ghi,Màu khác,5,4,240,Xe cũ,2004,240,Long An
bmw-3_series,50000,Convertible/Cabriolet,Trắng,Kem,5,2,849,Xe cũ,2009,849,Hà Nội
bmw-3_series,88515,Sedan,Cam,Nâu,5,4,450,Xe cũ,2009,450,Hà Nội
bmw-3_series,90000,Sedan,Đen,Kem,5,4,568,Xe cũ,2011,568,Hà Nội
bmw-3_series,0,Sedan,Đen,Kem,5,4,1319,Xe mới,2019,1319,Hà Nội
bmw-3_series,26000,Sedan,Trắng,Kem,5,4,1120,Xe cũ,2016,1120,Hà Nội
bmw-3_series,0,Sedan,Xanh,Kem,5,4,2159,Xe mới,2020,2159,TP HCM
bmw-3_series,50000,Sedan,Đen,Đen,5,4,1200,Xe cũ,2016,1200,Bình Phước
bmw-3_series,0,Sedan,Trắng,Xám,5,4,335,Xe cũ,2007,335,Hải Dương
bmw-3_series,0,Sedan,Đỏ,-,5,4,258,Xe cũ,2000,258,TP HCM
bmw-3_series,0,Sedan,Đỏ,Kem,5,4,733,Xe cũ,2013,733,TP HCM
bmw-3_series,80000,Sedan,Đỏ,Ghi,5,4,480,Xe cũ,2011,480,Hà Nội
bmw-3_series,6000,Sedan,Đỏ,Kem,5,4,1285,Xe cũ,2018,1285,Hà Nội
bmw-3_series,0,Sedan,Bạc,Kem,5,4,445,Xe cũ,2010,445,Hải Phòng
bmw-3_series,650000,Sedan,Nâu,Kem,5,4,750,Xe cũ,2012,750,Hà Nội
bmw-3_series,0,Sedan,Trắng,Đen,5,4,368,Xe cũ,2008,368,TP HCM
bmw-3_series,0,Sedan,Đen,Đen,5,4,218,Xe cũ,2005,218,Đăk Lăk
bmw-3_series,0,Sedan,Vàng,Đen,5,4,258,Xe cũ,2005,258,Bà Rịa Vũng Tàu
bmw-3_series,62000,Sedan,Xanh,Kem,5,4,1,Xe cũ,2015,1,TP HCM
bmw-3_series,145000,Sedan,Đen,Ghi,5,4,325,Xe cũ,2005,325,Hà Nội
bmw-3_series,71000,Sedan,Đen,Đen,5,4,730,Xe cũ,2013,730,TP HCM
bmw-3_series,0,Sedan,Bạc,Đen,5,4,100,Xe cũ,1994,100,Đồng Nai
bmw-3_series,45000,Sedan,Nâu,Kem,5,4,695,Xe cũ,2012,695,Hà Nội
bmw-3_series,12000,Sedan,Bạc,Màu khác,5,4,366,Xe cũ,2009,366,Hà Nội
bmw-3_series,136,Sedan,Bạc,Đen,5,4,380,Xe cũ,2009,380,Hà Nội
bmw-3_series,75000,Sedan,Trắng,Đen,5,4,745,Xe cũ,2014,745,Đồng Nai
bmw-3_series,42000,Sedan,Đen,Đen,5,4,898,Xe cũ,2015,898,Hà Nội
bmw-3_series,0,Sedan,Trắng,Vàng,5,4,418,Xe cũ,2010,418,Hà Nội
bmw-3_series,0,Sedan,Đen,Đen,5,4,398,Xe cũ,2009,398,Bình Thuận
bmw-3_series,0,Sedan,Nâu,Nâu,5,4,279,Xe cũ,2003,279,Sơn La
bmw-3_series,59000,Sedan,Ghi,-,5,4,970,Xe cũ,2015,970,Đồng Nai
bmw-3_series,80000,Sedan,Trắng,Kem,5,4,800,Xe cũ,2012,800,Đà Nẵng
bmw-3_series,80000,Sedan,Đen,Đen,5,4,420,Xe cũ,2009,420,Bình Thuận
bmw-3_series,100000,Sedan,Trắng,Đen,5,4,730,Xe cũ,2012,730,Hà Nội
bmw-3_series,77241,Sedan,Nâu,Nâu,5,4,800,Xe cũ,2012,800,Hà Nội
bmw-3_series,61000,Sedan,Xanh,Đen,5,4,999,Xe cũ,2015,999,TP HCM
bmw-3_series,0,Sedan,Trắng,Ghi,5,4,188,Xe cũ,2004,188,TP HCM
bmw-3_series,100000,Convertible/Cabriolet,Trắng,Trắng,4,2,800,Xe cũ,2008,800,Hà Nội
bmw-3_series,17000,Sedan,Xám,Kem,5,5,1200,Xe cũ,2013,1200,Bà Rịa Vũng Tàu
bmw-3_series,180000,Sedan,Màu khác,Màu khác,5,4,185,Xe cũ,2003,185,TP HCM
bmw-3_series,100000,Sedan,Đen,Kem,5,4,197,Xe cũ,2003,197,TP HCM
bmw-3_series,0,Sedan,Đen,Vàng,5,4,558,Xe cũ,2011,558,Long An
bmw-3_series,1,Sedan,Nâu,Đen,5,4,650,Xe cũ,2013,650,TP HCM
bmw-3_series,100000,Sedan,Xám,Đen,5,4,300,Xe cũ,2005,300,TP HCM
bmw-3_series,160000,Sedan,Vàng,Vàng,5,4,199,Xe cũ,2004,199,Đà Nẵng
bmw-3_series,0,Sedan,Trắng,Đen,5,4,885,Xe cũ,2013,885,TP HCM
bmw-3_series,0,Sedan,Trắng,Đen,5,4,480,Xe cũ,2010,480,Hà Nội
bmw-3_series,0,Sedan,Đen,Vàng,5,4,434,Xe cũ,2010,434,TP HCM
bmw-3_series,45000,Sedan,Đỏ,Đỏ,5,4,988,Xe cũ,2016,988,TP HCM
bmw-3_series,0,Sedan,Trắng,Đen,5,4,836,Xe cũ,2015,836,Đà Nẵng
bmw-3_series,20000,Sedan,Xanh,Xanh,5,4,200,Xe cũ,2002,200,Lâm Đồng
bmw-3_series,49000,Sedan,Đen,Kem,5,4,788,Xe cũ,2015,788,TP HCM
bmw-3_series,0,Sedan,Đỏ,Đen,5,4,1799,Xe mới,2019,1799,TP HCM
bmw-5_series,0,Sedan,Xanh,Nâu,5,4,1420,Xe cũ,2016,1420,Hà Nội
bmw-5_series,60000,Sedan,Đen,Nâu,5,4,1285,Xe cũ,2015,1285,Hà Nội
bmw-5_series,0,Sedan,Trắng,Kem,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,88000,Sedan,Đen,Kem,5,4,730,Xe cũ,2011,730,Hà Nội
bmw-5_series,0,Sedan,Đen,Kem,5,4,1365,Xe cũ,2016,1365,Hà Nội
bmw-5_series,111000,Sedan,Nâu,Màu khác,5,4,738,Xe cũ,2011,738,Hà Nội
bmw-5_series,0,Sedan,Xám,Đen,5,4,1111,Xe cũ,2013,1111,Hà Nội
bmw-5_series,0,Sedan,Đỏ,Vàng,5,4,1450,Xe cũ,2014,1450,TP HCM
bmw-5_series,63000,Sedan,Trắng,Nâu,5,4,1280,Xe cũ,2013,1280,TP HCM
bmw-5_series,0,Sedan,Trắng,Kem,5,4,2599,Xe mới,2018,2599,Hà Nội
bmw-5_series,85000,Sedan,Trắng,Kem,5,4,790,Xe cũ,2010,790,TP HCM
bmw-5_series,75566,Sedan,Trắng,Kem,5,4,930,Xe cũ,2011,930,TP HCM
bmw-5_series,30000,Sedan,Đen,Nâu,5,4,1656,Xe cũ,2016,1656,Hà Nội
bmw-5_series,48000,Sedan,Trắng,Kem,5,4,1430,Xe cũ,2016,1430,Hà Nội
bmw-5_series,30000,Sedan,Vàng,Kem,5,4,825,Xe cũ,2012,825,Hà Nội
bmw-5_series,0,Sedan,Trắng,Kem,5,4,1460,Xe cũ,2016,1460,Hà Nội
bmw-5_series,71111,Sedan,Xám,Đen,5,4,1119,Xe cũ,2013,1119,Hà Nội
bmw-5_series,0,Sedan,Ghi,Kem,5,4,1999,Xe mới,2019,1999,Đà Nẵng
bmw-5_series,0,Sedan,Đen,Kem,5,4,1400,Xe cũ,2017,1400,Hà Nội
bmw-5_series,0,Sedan,Trắng,Nhiều màu,5,4,2760,Xe mới,2019,2760,Bình Dương
bmw-5_series,0,Sedan,Trắng,Kem,5,4,1999,Xe mới,2018,1999,Bình Dương
bmw-5_series,50000,Sedan,Trắng,Kem,5,4,750,Xe cũ,2011,750,Hà Nội
bmw-5_series,61000,Sedan,Trắng,Đen,5,4,1265,Xe cũ,2015,1265,Hà Nội
bmw-5_series,63000,Sedan,Đen,Nâu,5,4,1290,Xe cũ,2015,1290,Hà Nội
bmw-5_series,80000,Sedan,Trắng,Đen,5,4,940,Xe cũ,2013,940,Hà Nội
bmw-5_series,0,Sedan,Cát,Nâu,5,4,2699,Xe mới,2019,2699,Hà Nội
bmw-5_series,0,Sedan,Đen,Kem,5,4,1365,Xe cũ,2016,1365,Hà Nội
bmw-5_series,0,Sedan,Xám,Đen,5,4,2729,Xe mới,2020,2729,Hà Nội
bmw-5_series,0,Sedan,Xanh,Màu khác,5,4,170,Xe cũ,2011,170,TP HCM
bmw-5_series,0,Sedan,Xanh,Màu khác,5,4,2729,Xe mới,2020,2729,TP HCM
bmw-5_series,38000,Sedan,Trắng,Kem,5,4,1499,Xe cũ,2016,1499,Hà Nội
bmw-5_series,0,Sedan,Đen,Kem,5,4,1680,Xe cũ,2015,1680,Hà Nội
bmw-5_series,0,Sedan,Vàng,Kem,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,0,Sedan,Trắng,Màu khác,5,4,699,Xe cũ,2010,699,TP HCM
bmw-5_series,0,Sedan,Đen,Đen,5,4,1680,Xe cũ,2016,1680,Hà Nội
bmw-5_series,0,Sedan,Xám,Kem,5,4,1650,Xe cũ,2017,1650,Hà Nội
bmw-5_series,0,Sedan,Trắng,Kem,5,4,1999,Xe mới,2020,1999,Hà Nội
bmw-5_series,72000,Sedan,Đen,Kem,5,4,1150,Xe cũ,2015,1150,TP HCM
bmw-5_series,60000,Sedan,Trắng,Đen,5,4,1259,Xe cũ,2015,1259,Hà Nội
bmw-5_series,0,Sedan,Trắng,Kem,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,0,Sedan,Xám,Đen,5,4,760,Xe cũ,2011,760,Hà Nội
bmw-5_series,0,Sedan,Đen,Nâu,5,4,2699,Xe mới,2019,2699,Hà Nội
bmw-5_series,0,Sedan,Đen,Nâu,5,4,1999,Xe mới,2019,1999,Hà Nội
bmw-5_series,0,Sedan,Đen,Kem,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,50000,Sedan,Đen,Kem,5,4,1299,Xe cũ,2015,1299,Hà Nội
bmw-5_series,58000,Sedan,Đen,Nâu,5,4,1680,Xe cũ,2016,1680,Hà Nội
bmw-5_series,0,Sedan,Đen,Nâu,5,4,2599,Xe mới,2019,2599,Đà Nẵng
bmw-5_series,60000,Sedan,Trắng,Kem,5,4,1220,Xe cũ,2015,1220,Hà Nội
bmw-5_series,23000,Sedan,Trắng,Đen,5,4,1234,Xe cũ,2014,1234,TP HCM
bmw-5_series,30000,Sedan,Đen,Kem,5,4,1250,Xe cũ,2014,1250,Hà Nội
bmw-5_series,0,Sedan,Đen,Nâu,5,4,2729,Xe mới,2020,2729,Hà Nội
bmw-5_series,0,Sedan,Xanh,Kem,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,60000,Sedan,Trắng,Kem,5,4,1380,Xe cũ,2014,1380,Hà Nội
bmw-5_series,0,Sedan,Đen,Kem,5,4,1290,Xe cũ,2016,1290,Hà Nội
bmw-5_series,0,Sedan,Trắng,Đen,5,4,2599,Xe mới,2020,2599,Hà Nội
bmw-5_series,90000,Sedan,Trắng,Kem,5,4,890,Xe cũ,2011,890,Hải Phòng
bmw-5_series,47000,Sedan,Trắng,Nâu,5,4,1450,Xe cũ,2016,1450,Hà Nội
bmw-5_series,40000,Sedan,Xanh,Đen,5,4,765,Xe cũ,2011,765,Hà Nội
bmw-5_series,0,Sedan,Đen,Nâu,5,4,369,Xe mới,2019,369,Nghệ An
bmw-5_series,0,Sedan,Đen,Kem,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,100000,Sedan,Xanh,-,5,4,950,Xe cũ,2012,950,Hà Nội
bmw-5_series,0,Sedan,Trắng,Kem,5,4,1999,Xe mới,2020,1999,Hà Nội
bmw-5_series,75000,Sedan,Đen,Kem,5,4,960,Xe cũ,2013,960,TP HCM
bmw-5_series,50000,Sedan,Đen,Kem,5,4,1290,Xe cũ,2015,1290,Hà Nội
bmw-5_series,0,Sedan,Xanh,Kem,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,0,Sedan,Xanh,Màu khác,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,0,Sedan,Xanh,Kem,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,0,Sedan,Trắng,Kem,5,4,1399,Xe cũ,2015,1399,Hà Nội
bmw-5_series,5000,Sedan,Vàng,Vàng,5,4,995,Xe cũ,2012,995,Hà Nội
bmw-5_series,0,Sedan,Đen,Màu khác,5,4,2729,Xe mới,2020,2729,TP HCM
bmw-5_series,50000,Sedan,Trắng,Kem,5,4,1429,Xe cũ,2016,1429,Hà Nội
bmw-5_series,0,Sedan,Trắng,Nâu,5,4,2729,Xe mới,2020,2729,TP HCM
bmw-5_series,43000,Sedan,Trắng,Nâu,5,4,1439,Xe cũ,2016,1439,Hà Nội
bmw-5_series,0,Sedan,Xanh,Màu khác,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,60000,Sedan,Trắng,Đen,5,4,830,Xe cũ,2012,830,Hà Nội
bmw-5_series,72000,Sedan,Trắng,Đen,5,4,739,Xe cũ,2010,739,TP HCM
bmw-5_series,0,Sedan,Trắng,Kem,5,4,2729,Xe mới,2020,2729,TP HCM
bmw-5_series,0,Sedan,Đen,Kem,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,62000,Sedan,Đen,Kem,5,4,1179,Xe cũ,2014,1179,TP HCM
bmw-5_series,0,Sedan,Trắng,Màu khác,5,4,2729,Xe mới,2020,2729,TP HCM
bmw-5_series,61000,Sedan,Trắng,Đen,5,4,1260,Xe cũ,2015,1260,Hà Nội
bmw-5_series,0,Sedan,Đen,Kem,5,4,1650,Xe cũ,2015,1650,Hà Nội
bmw-5_series,0,Sedan,Đen,Đen,5,4,415,Xe cũ,2008,415,Quảng Ninh
bmw-5_series,43000,Sedan,Đen,Nâu,5,4,1450,Xe cũ,2014,1450,TP HCM
bmw-5_series,0,Sedan,Ghi,Đen,5,4,198,Xe cũ,2002,198,TP HCM
bmw-5_series,40000,Sedan,Trắng,Đen,5,4,980,Xe cũ,2011,980,Hà Nội
bmw-5_series,60000,Sedan,Trắng,Kem,5,4,1190,Xe cũ,2015,1190,Hà Nội
bmw-5_series,0,Sedan,Đen,Cát,5,4,2729,Xe mới,2019,2729,Hà Nội
bmw-5_series,0,Sedan,Nâu,Màu khác,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,101000,Sedan,Nâu,Kem,5,4,715,Xe cũ,2011,715,TP HCM
bmw-5_series,38000,Sedan,Trắng,Kem,5,4,1450,Xe cũ,2016,1450,TP HCM
bmw-5_series,128000,Sedan,Đen,Xám,5,4,415,Xe cũ,2008,415,Lâm Đồng
bmw-5_series,0,Sedan,Xám,Nâu,5,4,2729,Xe mới,2020,2729,TP HCM
bmw-5_series,95000,Sedan,Xám,Kem,5,4,705,Xe cũ,2011,705,Hà Nội
bmw-5_series,35000,Sedan,Trắng,Ghi,5,4,990,Xe cũ,2011,990,Hà Nội
bmw-5_series,66000,Sedan,Đen,Đen,5,4,835,Xe cũ,2012,835,Thái Nguyên
bmw-5_series,60000,Sedan,Đen,Nâu,5,4,1299,Xe cũ,2015,1299,Hà Nội
bmw-5_series,72000,Sedan,Đen,Kem,5,4,1200,Xe cũ,2014,1200,TP HCM
bmw-5_series,0,Sedan,Xám,Vàng,5,4,180,Xe cũ,2010,180,TP HCM
bmw-5_series,110000,Sedan,Ghi,-,5,4,700,Xe cũ,2010,700,Hà Nội
bmw-5_series,60000,Sedan,Trắng,Kem,5,4,989,Xe cũ,2013,989,Hà Nội
bmw-5_series,50000,Sedan,Xanh,Vàng,5,40,1170,Xe cũ,2014,1170,TP HCM
bmw-5_series,51000,Sedan,Xanh,Kem,5,4,1520,Xe cũ,2016,1520,Hà Nội
bmw-5_series,65000,Sedan,Kem,Đen,5,4,799,Xe cũ,2010,799,TP HCM
bmw-5_series,65000,Sedan,Đen,Kem,5,4,1150,Xe cũ,2014,1150,TP HCM
bmw-5_series,90000,Sedan,Xanh,Đen,5,4,1195,Xe cũ,2014,1195,Bắc Giang
bmw-5_series,0,Sedan,Bạc,Kem,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,0,Sedan,Xanh,Màu khác,5,4,2729,Xe mới,2020,2729,TP HCM
bmw-5_series,0,Sedan,Đen,Màu khác,5,4,1999,Xe mới,2020,1999,TP HCM
bmw-5_series,22222,Sedan,Đen,Màu khác,5,4,828,Xe cũ,2011,828,Hà Nội
bmw-5_series,160000,Sedan,Bạc,Màu khác,5,4,494,Xe cũ,2008,494,Đà Nẵng
bmw-5_series,110000,Sedan,Xám,Màu khác,5,4,420,Xe cũ,2008,420,TP HCM
bmw-5_series,0,Sedan,Đen,Vàng,5,4,1295,Xe cũ,2015,1295,TP HCM
bmw-5_series,70000,Sedan,Trắng,Kem,5,4,1360,Xe cũ,2014,1360,Hà Nội
bmw-5_series,2410,Sedan,Đen,Đen,5,4,470,Xe cũ,2008,470,TP HCM
bmw-5_series,40000,Sedan,Trắng,Kem,5,4,1300,Xe cũ,2015,1300,Quảng Bình
bmw-5_series,130000,Sedan,Trắng,Trắng,5,4,755,Xe cũ,2011,755,Hà Nội
bmw-5_series,0,Sedan,Bạc,Ghi,5,4,770,Xe cũ,2010,770,TP HCM
bmw-5_series,83000,Sedan,Đen,Nâu,5,4,1320,Xe cũ,2016,1320,Hà Nội
bmw-5_series,0,Sedan,Trắng,Đen,5,4,218,Xe cũ,2002,218,TP HCM
